dish_id,name_vi,region,origin,roles,serving_g,verified_by,note
VN-SU-SU-LUOC-GVTT-cá,Su su luộc (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-SU-SU-LUOC — biến thể gia vị tương đương natri),"Biến thể của `VN-SU-SU-LUOC` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-BI-XANH-LUOC-GVTT-cá,Bí xanh luộc (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-BI-XANH-LUOC — biến thể gia vị tương đương natri),"Biến thể của `VN-BI-XANH-LUOC` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-CAI-THAO-LUOC-GVTT-cá,Cải thảo luộc (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CAI-THAO-LUOC — biến thể gia vị tương đương natri),"Biến thể của `VN-CAI-THAO-LUOC` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-CAI-BAP-LUOC-GVTT-cá,Cải bắp luộc (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,170.65,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CAI-BAP-LUOC — biến thể gia vị tương đương natri),"Biến thể của `VN-CAI-BAP-LUOC` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-SU-SU-XAO-GVTT-cá,Su su xào (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,160.33,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-SU-SU-XAO — biến thể gia vị tương đương natri),"Biến thể của `VN-SU-SU-XAO` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-BI-XANH-XAO-GVTT-cá,Bí xanh xào (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,140.33,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-BI-XANH-XAO — biến thể gia vị tương đương natri),"Biến thể của `VN-BI-XANH-XAO` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-GIA-XAO-GVTT-cá,Giá xào (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,140.33,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-GIA-XAO — biến thể gia vị tương đương natri),"Biến thể của `VN-GIA-XAO` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-CAI-THAO-XAO-GVTT-cá,Cải thảo xào (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,160.33,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-CAI-THAO-XAO — biến thể gia vị tương đương natri),"Biến thể của `VN-CAI-THAO-XAO` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
VN-MUOP-XAO-GVTT-cá,Mướp xào (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,140.33,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ VN-MUOP-XAO — biến thể gia vị tương đương natri),"Biến thể của `VN-MUOP-XAO` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-003-GVTT-cá,Canh cải soong nấu thịt nạc (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,275,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-003 — biến thể gia vị tương đương natri),"Biến thể của `TM555-003` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-004-GVTT-cá,Canh cải nấu thăn lợn trứng gà (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,190,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-004 — biến thể gia vị tương đương natri),"Biến thể của `TM555-004` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-010-GVTT-cá,Canh hoa lơ nấu thịt gà (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,200,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-010 — biến thể gia vị tương đương natri),"Biến thể của `TM555-010` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-011-GVTT-cá,Canh su hào nấu sườn (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,282,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-011 — biến thể gia vị tương đương natri),"Biến thể của `TM555-011` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-016-GVTT-cá,"Canh mướp hương nấu cua, rau đay (nêm muối ăn — hợp người dị ứng cá)",all,vn,soup,333,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-016 — biến thể gia vị tương đương natri),"Biến thể của `TM555-016` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-017-GVTT-cá,Canh bầu nấu cua (nêm muối ăn — hợp người dị ứng cá),all,vn,soup,210,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-017 — biến thể gia vị tương đương natri),"Biến thể của `TM555-017` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-008-GVTT-cá,Nộm bắp cải (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,274,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-008 — biến thể gia vị tương đương natri),"Biến thể của `TM555-008` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-012-GVTT-cá,Su su hầm thịt (nêm muối ăn — hợp người dị ứng cá),all,vn,protein,460,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-012 — biến thể gia vị tương đương natri),"Biến thể của `TM555-012` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-013-GVTT-cá,Su su xào trứng (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,361,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-013 — biến thể gia vị tương đương natri),"Biến thể của `TM555-013` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-020-GVTT-cá,Mướp đắng hầm thịt (nêm muối ăn — hợp người dị ứng cá),all,vn,protein,362,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-020 — biến thể gia vị tương đương natri),"Biến thể của `TM555-020` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-023-GVTT-cá,Mướp xào thịt bò (nêm muối ăn — hợp người dị ứng cá),all,vn,protein,341,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-023 — biến thể gia vị tương đương natri),"Biến thể của `TM555-023` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-014-GVTT-cá,Nộm su su (nêm muối ăn — hợp người dị ứng cá),all,vn,vegetable,385,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-014 — biến thể gia vị tương đương natri),"Biến thể của `TM555-014` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
TM555-018-GVTT-cá,Bầu xào tôm thịt (nêm muối ăn — hợp người dị ứng cá),all,vn,protein,289,Chuyên gia duyệt 2026-08-18 (R2: kế thừa từ TM555-018 — biến thể gia vị tương đương natri),"Biến thể của `TM555-018` cho bệnh nhân DỊ ỨNG CÁ. Chỉ đổi nguồn mặn, GIỮ NGUYÊN tổng natri và mọi nguyên liệu khác. Sinh tự động — sửa món gốc rồi chạy lại scripts/sinh_bien_the_gia_vi.py. [RÚT KHỎI RELEASE 2026-08-17 (R2, DEC-092): gia vị không còn chặn món, nên bản gốc dùng được cho mọi bệnh nhân và biến thể này không bao giờ được chọn nữa. Bệnh nhân dị ứng nay nhận CHỈ DẪN THAY GIA VỊ ngay tại dòng nguyên liệu thay vì phải có món riêng. Khôi phục bằng cách điền lại verified_by.]"
